stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1967,27125,Le Puits,le puy,43.725986,4.022377,,,1
1969,33117,Lou Paillas,LOU PAILLASse,43.545536,3.774899,,,1
1970,36136,Les Clavoux,LES CLAVOUX,43.544022,3.702472,,,1
1971,35114,Aube Rouge,AUBEU ROUGE,43.639248,3.924203,,,1
1972,35121,Les Aires,LES AIRES,43.642475,3.899609,,,1
1975,36137,Rondelet,RONdeu LET,43.603867,3.874801,,,1
1976,40208,Mijoulan,mijoulan,43.629284,3.769138,,,1
1980,40111,Les Jardins,les jardins,43.609711,3.782874,,,1
1981,40211,Les Jardins,les jardins,43.609711,3.782874,,,1
1982,30110,Via Domitia,via domitia,43.646503,3.930397,,,1
1983,30111,Combe Chaude,combe chaude,43.653641,3.935116,,,1
1984,30211,Combe Chaude,combe chaude,43.654232,3.93538,,,1
2005,94207,Pompignane,pompignane,43.612434,3.894172,,,1
2006,94208,Les Aubes,les aubes,43.613796,3.887651,,,1
2007,94108,Les Aubes,les aubes,43.613506,3.887866,,,1
2008,94107,Pompignane,pompignane,43.612434,3.894172,,,1
2021,42191,Clos des Pins,clos des pins,43.602726,3.739204,,,1
2022,42291,Clos des Pins,clos des pins,43.603683,3.739549,,,1
2023,11,Gare Saint-Roch - Pont de Sète,"gare saint rock, pont de sète",43.603752,3.879164,,,1
2024,44201,Garcia Lorca,garcia lorca,43.591183,3.891094,,,1
2027,44106,Garcia Lorca,garcia lorca,43.591202,3.89107,,,1
2032,40112,Le Réservoir,le réservoir,43.614784,3.776495,,,1
2035,36261,Stade de Montaud,stade de montaud,43.751816,3.956499,,,1
2059,16303,Mas de Rochet,"MAS, DE ROCHET",43.625374,3.906603,,,1
2060,16401,Port Marianne,PORT MARIANNE,43.602905,3.900456,,,1
2065,25136,Juvignac,JUVIGNAC,43.617584,3.810234,,,1
2066,25236,Juvignac,JUVIGNAC,43.617504,3.809551,,,1
2067,25137,Saturne,saturne,43.61961,3.804012,,,1
2068,25237,Saturne,saturne,43.619652,3.803778,,,1
2069,25138,Les Thermes,LES THERMES,43.621929,3.800013,,,1
2070,25225,Terres du Sud,TERRE DU SUD,43.619553,3.790981,,,1
2071,16134,Parc de la Lironde,"PARC, de la LIRONDE",43.607903,3.906779,,,1
2072,16234,Parc de la Lironde,"PARC, de la LIRONDE",43.607986,3.906707,,,1
2079,7143,Hôtel du Département,"Hôtel, du département",43.62183,3.83503,,,1
2080,2220,Peyrou - Arc de Triomphe,"PEYROU, arc de triomphe",43.611942,3.871542,,,1
2083,6235,Auguste Broussonnet,auguste broussoné,43.616695,3.869801,,,1
2084,6236,Peyrou - Arc de Triomphe,"PEYROU, arc de triomphe",43.611988,3.87132,,,1
2085,6237,Albert 1er - Jardin des Plantes,"Albert premié, jardin des plantes",43.615467,3.873245,,,1
2098,33218,St Jean de Védas Centre - Ortet,"Saint j'en de védasse CENTRE,  Orté",43.575653,3.83037,,,1
2099,50100,Place de l'Europe,Place de l'Europe,43.608761,3.894666,,,1
2100,36162,Le Salaison,Le Salaison,43.681564,3.921863,,,1
2101,36262,Le Salaison,Le Salaison,43.681641,3.922063,,,1
2102,50004,Gare Montpellier Sud de France,gare sud de france,43.596279,3.922292,,,1
2104,38110,Saint-Estève,saint testève,43.585979,3.772109,,,1
2105,38210,Saint-Estève,saint testève,43.585869,3.771673,,,1
2107,40113,Stade de l'Occitanie,stade de l'occitanie,43.607197,3.784703,,,1
2108,38124,Jardins d'Hélios,JARDIN d'Héliosse,43.566895,3.729375,,,1
2109,38224,Jardins d'Hélios,JARDIN d'Héliosse,43.566566,3.729849,,,1
2110,10234,Aiguelongue (Jussieu),"AIGUEuLONGUE,JUSSIEU",43.638466,3.883085,,,1
2111,32117,Collège Ray Charles,"collège, ray tcharle",43.559185,3.789952,,,1
2112,32217,Collège Ray Charles,"collège, ray tcharle",43.560085,3.790507,,,1
2113,16135,Léon Cazal,léon cazal,43.605652,3.903241,,,1
2114,16136,Pont Juvénal,"PONT, j'uvénal",43.606213,3.898134,,,1
2115,16236,Pont Juvénal,"PONT, j'uvénal",43.606277,3.897864,,,1
2116,16301,Charles de Gaulle,charles DE GAULLE,43.627342,3.897883,,,1
2118,9247,Place de France,PLACE DE FRANCE,43.603676,3.91505,,,1
2119,50106,Place de France,PLACE DE FRANCE,43.603954,3.916221,,,1
2120,52101,Place De France,PLACE DE FRANCE,43.603676,3.91505,,,1
2121,9249,Place de l'Europe,Place de l'Europe,43.608185,3.894204,,,1
2123,16501,Charles de Gaulle,charles DE GAULLE,43.6278,3.897351,,,1
2125,16403,Place de l'Europe,place de l'europe,43.607323,3.894082,,,1
2126,28109,Pérols Étang de l'Or,"pérol, étang de l'or",43.557373,3.963401,,,1
2127,28210,Pérols Étang de l'Or,"pérol, étang de l'or",43.557507,3.963269,,,1
2129,29200,Gare de Baillargues,gare de baillargues,43.653282,4.007675,,,1
2130,29100,Gare de Baillargues,gare de baillargues,43.653282,4.007675,,,1
2131,29228,Sainte-Colombe,"sainte, colombe",43.668137,4.034181,,,1
2132,29131,Sainte-Colombe,"sainte, colombe",43.668251,4.034457,,,1
2133,29132,Piscine Héraclès,piscine héraclesse,43.669716,4.037336,,,1
2136,29134,Versant,VERSANT,43.665058,4.037309,,,1
2138,29226,Piscine Héraclès,piscine héraclesse,43.669716,4.037225,,,1
2139,29230,Versant,VERSANT,43.665211,4.037437,,,1
2140,51101,Notre-Dame de Sablassou,"notre dame, de SABLA SOU",43.633881,3.921789,,,1
2143,21222,Jean-Marcel Castet,j'en marcel castet,43.652542,3.961396,,,1
2144,21227,Jean-Marcel Castet,j'en marcel castet,43.65329,3.961132,,,1
2145,21100,Pointes,POINTES,43.638859,3.9336,,,1
2146,38237,Rondelet,RONdeu LET,43.602787,3.87497,,,1
2147,43180,La Bornière,la bornière,43.579079,3.754748,,,1
2148,15261,Les Bouisses,LES BOUISSES,43.59874,3.835365,,,1
2150,44251,Gare Villeneuve-lès-Maguelone,"gare, villeuneuve les maguelone",43.543995,3.850279,,,1
2151,44151,Gare Villeneuve-lès-Maguelone,"gare, villeuneuve les maguelone",43.543873,3.850424,,,1
2153,44153,Vignes Vierges,VIGNES VIERGES,43.531986,3.852778,,,1
2154,44154,Pèlerine,péleurine,43.526482,3.854943,,,1
2155,44155,Les Moures,les moures,43.524593,3.858685,,,1
2156,44156,Tadornes,TADORNES,43.526051,3.861256,,,1
2157,44157,Oliviers de Bohême,oliviers - de bohème,43.527122,3.861742,,,1
2158,44158,Myosotis,MYOSOTIS,43.528389,3.865025,,,1
2159,44159,Domenoves,DOMENOVES,43.529945,3.853416,,,1
2160,44259,Domenoves,DOMENOVES,43.530281,3.853227,,,1
2164,32200,Pont de Villeneuve,"PONT, de VILLEUNEUVE",43.553551,3.845613,,,1
2165,32100,Pont de Villeneuve,"PONT, de VILLEUNEUVE",43.553642,3.845578,,,1
2166,22116,Coeur de Ville,COEUR DE VILLE,43.659519,3.913759,,,1
2167,22117,Tournesols,TOURNESOL,43.660336,3.9158,,,1
2168,22118,Hélios,hé LI OSse,43.66119,3.918845,,,1
2169,22119,Lou Pradet,LOU PRADET,43.662117,3.921793,,,1
2170,22120,Le Pontil,le pontil,43.662148,3.924692,,,1
2171,44160,Pilou,PILOU,43.529804,3.865829,,,1
2172,32151,Jean Vilar,j'en vilar,43.577316,3.82888,,,1
2173,32251,Jean Vilar,j'en vilar,43.577263,3.828965,,,1
2174,32152,Collège Louis Germain,"collège, louis germain",43.579929,3.823186,,,1
2175,32252,Collège Louis Germain,"collège, louis germain",43.579254,3.823403,,,1
2176,32155,Oliviers,OLIVIERS,43.589237,3.828907,,,1
2177,32255,Oliviers,OLIVIERS,43.589336,3.828872,,,1
2178,32156,La Fermaude,la fermaude,43.590279,3.838012,,,1
2179,32256,La Fermaude,la fermaude,43.590279,3.838012,,,1
2180,39200,La Draye,la draille,43.666004,3.919858,,,1
2181,39100,La Draye,la draille,43.666042,3.919735,,,1
2182,39203,Collège Pierre Mendès France,"Collège, pierre main dèsse france",43.667587,3.913548,,,1
2183,39103,Collège Pierre Mendès France,"collège, pierre main dèsse france",43.667587,3.913548,,,1
2184,23135,Mende Agropolis,Mande - Agropoliss,43.651909,3.865819,,,1
2185,23136,Nouau,nous haut,43.686554,3.865459,,,1
2186,23137,Cigale,cigale,43.688122,3.867731,,,1
2187,23138,Olympe de Gouges,olympe de gouge,43.689575,3.869777,,,1
2189,23140,Gaspard Monge,gaspard monge,43.69389,3.872433,,,1
2190,23150,Gaspard Monge,gaspard monge,43.693752,3.872554,,,1
2191,23149,Les Baronnes,LES BARONNES,43.690994,3.871228,,,1
2192,23148,Olympe de Gouges,olympe de gouge,43.689594,3.869741,,,1
2193,23147,Cigale,cigale,43.688133,3.867682,,,1
2194,23146,Nouau,nous haut,43.686619,3.865374,,,1
2195,23145,Mende Agropolis,Mande - Agropoliss,43.651783,3.86584,,,1
2196,36163,Chêne Liège,chène liège,43.659908,3.896173,,,1
2197,36263,Chêne Liège,chène liège,43.65984,3.896035,,,1
2198,36164,Pinède,pinède,43.66394,3.905361,,,1
2199,36264,Pinède,pinède,43.664017,3.904892,,,1
2200,36165,Écureuils,ECUREUILS,43.663708,3.908921,,,1
2201,36265,Écureuils,ECUREUILS,43.663895,3.908319,,,1
2203,26214,Olympe,OLYMPE,43.67672,3.855076,,,1
2206,27226,Grives,GRIVE,43.726463,3.974945,,,1
2207,27156,Camp du Soleil,camp du soleil,43.749264,3.959316,,,1
2208,27227,Les Arbousiers,les arbouziers,43.714878,3.998312,,,1
2211,27126,Grives,GRIVE,43.726444,3.97497,,,1
2212,27256,Mûriers,camp du soleil,43.749264,3.959316,,,1
2213,27127,Route de Teyran,"Route, DE teyran",43.734127,3.979344,,,1
2214,27129,Camp du Soleil,camp du soleil,43.749596,3.961298,,,1
2215,27130,Stade,stade de montaud,43.751816,3.956499,,,1
2219,31100,Cousteliers,cousteulier,43.670048,3.9761,,,1
2220,31200,Cousteliers,cousteulier,43.670048,3.9761,,,1
2223,33118,St Jean de Védas Centre - Ortet,"Saint j'en de védasse CENTRE,  Orté",43.575676,3.829827,,,1
2224,16235,Léon Cazal,léon cazal,43.605686,3.90339,,,1
2225,9152,Walhalla,OUALALA,43.617996,3.916819,,,1
2226,27204,Espace Gare,"espace, gare",43.674149,3.988976,,,1
2227,27101,Espace Gare,"espace, gare",43.674084,3.988516,,,1
2228,29225,Paris,PARIS,43.668354,4.040875,,,1
2229,29133,Paris,PARIS,43.668163,4.040535,,,1
2230,21220,Jean-Marcel Castet,j'en marcel castet,43.653332,3.962,,,1
2231,34105,Jean Ferrat,jean ferrat,43.588936,3.768745,,,1
2232,34205,Jean Ferrat,jean ferrat,43.588905,3.768942,,,1
2233,13225,Vert-Bois,VERT BOIS,43.634968,3.868187,,,1
2234,13228,Gascogne,GASCOGNE,43.634735,3.859802,,,1
2235,13229,Eugène Bataillon,"Eugène, BATAILLON",43.631424,3.860605,,,1
2236,13230,Université Montpellier - Triolet,université - montpellier - triolet,43.629181,3.86099,,,1
2238,13115,Université Montpellier - Triolet,université - montpellier - triolet,43.629166,3.861386,,,1
2239,13116,Eugène Bataillon,"Eugène, BATAILLON",43.631462,3.860977,,,1
2240,13117,Gascogne,GASCOGNE,43.634308,3.860013,,,1
2241,13128,Université Montpellier - Triolet,université - montpellier - triolet,43.629898,3.86096,,,1
2243,39112,Lucien Lambert,lucien lambère,43.657005,3.912352,,,1
2244,39222,Lucien Lambert,lucien lambère,43.656872,3.912311,,,1
2247,13118,Paul Parguel,"paul, parguel",43.636845,3.859969,,,1
2248,13119,École de Chimie,école - de chimie,43.634315,3.865286,,,1
2251,13218,Paul Parguel,"paul, parguel",43.636837,3.859982,,,1
2252,13227,Paul Parguel,"paul, parguel",43.636467,3.859947,,,1
2253,13226,École de Chimie,école - de chimie,43.634274,3.865,,,1
2254,22231,Campus Agropolis,Campus - Agropoliss,43.644676,3.868683,,,1
2257,53103,Étienne Méhul,Etienne Mai  ul,43.578388,3.859883,,,1
2258,53203,Étienne Méhul,Etienne Mai  ul,43.578892,3.859871,,,1
2259,44161,Mas Crespy,Mass Crespi,43.529949,3.849302,,,1
2260,44261,Mas Crespy,Mass Crespi,43.529831,3.849237,,,1
2261,9153,Odysseum,oDYSSé homme,43.605053,3.919678,,,1
2262,9253,Odysseum,oDYSSé homme,43.603619,3.918772,,,1
2263,53101,Sabines,SABINES,43.583832,3.859954,,,1
2264,21130,Gare de Baillargues,gare de baillargues,43.653458,4.008138,,,1
2265,21230,Gare de Baillargues,gare de baillargues,43.65337,4.007913,,,1
2266,27228,Les Carrières,les carrières,43.701214,4.008175,,,1
2267,27128,Les Carrières,les carrières,43.701557,4.007925,,,1
2268,36166,Collège Pierre Mendès France,"Collège, pierre main dèsse france",43.667213,3.911978,,,1
2269,11230,Gare Saint-Roch,gare saint roch,43.605,3.879149,,,1
2270,36266,Collège Pierre Mendès France,"Collège, pierre main dèsse france",43.667213,3.911978,,,1
2273,23157,Baumes,BAUMES,43.657696,3.863584,,,1
2274,23257,Baumes,BAUMES,43.657146,3.863706,,,1
2275,23156,Moulin Boudet,moulin boudé,43.654785,3.864645,,,1
2276,23256,Moulin Boudet,moulin boudé,43.654316,3.864782,,,1
2278,31118,Villemagne,villeu magne,43.688637,3.999431,,,1
2279,31119,Collège Les Pins,"collège, les pins",43.684166,3.99079,,,1
2280,31120,Aqueduc de Castries,aqueu duc de castries,43.679203,3.986075,,,1
2282,31218,Villemagne,villeu magne,43.688522,3.999614,,,1
2283,31219,Collège Les Pins,"collège, les pins",43.684166,3.99079,,,1
2284,31220,Aqueduc de Castries,aqueu duc de castries,43.679207,3.986224,,,1
2285,31221,Centre,centre,43.675289,3.983187,,,1
2286,27132,La Boissière,la boissière,43.691059,3.928904,,,1
2287,27232,La Boissière,la boissière,43.691471,3.929225,,,1
2288,23258,Roularel,ROULAREL,43.66201,3.86292,,,1
2289,23158,Roularel,ROULAREL,43.662495,3.862932,,,1
2291,27133,Les Arbousiers,les arbouziers,43.71492,3.998351,,,1
2292,22140,Lycée Frédéric Bazille,"Lycée, frédéric, basille",43.645451,3.862291,,,1
2293,22141,Vincent Auriol,"vincent, auriol",43.648369,3.864573,,,1
2294,35223,Centre,centre,43.674973,3.982856,,,1
2295,31122,Centre,centre,43.674973,3.982856,,,1
2296,6133,Albert 1er - Jardin des Plantes,"Albert premié, jardin des plantes",43.615559,3.873062,,,1
2297,15259,Bugarel,bu garel,43.592407,3.852996,,,1
2298,15117,Bugarel,Bu garel,43.592358,3.852834,,,1
2299,15260,Collège Marcel Pagnol,Collège Marcel Pagnol,43.596207,3.847519,,,2
2300,15116,Collège Marcel Pagnol,"collège, marcel pagnol",43.596298,3.845443,,,2
2302,11234,Ernest Michel,"Ernest,Michel",43.599545,3.873386,,,1
2303,11134,Ernest Michel,"Ernest, Michel",43.599419,3.873951,,,1
2304,11233,Berthelot,bertheulot,43.601124,3.869754,,,1
2305,11133,Berthelot,bertheulot,43.601349,3.869067,,,1
2307,7251,Mourèze,Moureze,43.607307,3.832175,,,1
2308,7151,Mourèze,Moureze,43.607403,3.832276,,,1
2309,7252,Alexandre Yersin,Alexandre Yersin,43.604118,3.832487,,,1
2310,7152,Alexandre Yersin,Alexandre Yersin,43.60379,3.832875,,,1
2314,6134,Max Rouquette - Assas,max rouquette - assasse,43.61237,3.868027,,,1
2315,42382,Les Saliniers,LES SALINIERS,43.604195,3.74456,,,1
2316,42482,Les Saliniers,LES SALINIERS,43.604164,3.744732,,,1
2319,8135,Garcia Lorca,garcia lorca,43.591766,3.889874,,,1
2320,8225,Garcia Lorca,garcia lorca,43.591419,3.889765,,,1
2321,92211,Mail des Abbés,"Maye, des Abbés",43.619625,3.883739,,,1
2322,92109,Corum,Corum,43.615711,3.883979,,,1
2323,92209,Corum,Corum,43.614929,3.883401,,,1
2324,92210,Beaux-Arts,Beaux-Arts,43.617615,3.883573,,,1
2325,8226,Centrayrargues,centrayrargues,43.5966,3.880876,,,1
2326,23,Gare Saint-Roch - Pont de Sète,"gare saint rock, pont de sète",43.604031,3.878455,,,1
2327,24,Gare Saint-Roch - Pont de Sète,"gare saint rock, pont de sète",43.604115,3.878247,,,1
2329,94110,Hôtel de Ville,hotel de ville,43.599857,3.894262,,,1
2330,94111,Port Marianne,Port Marianne,43.603065,3.900597,,,1
2333,91306,Pablo Picasso,Pablo Picasso,43.598843,3.903054,,,1
2334,96101,Cheng-Du,CHENGDU,43.59306,3.843799,,,1
2335,96102,XV de France,"quinze, de france",43.591522,3.844934,,,1
2339,95101,Universités Sciences et Lettres,"université des sciences, et lettres",43.629234,3.861004,,,1
2340,95102,Boutonnet,Boutonnet,43.623184,3.869146,,,1
2341,95103,Place Albert 1er-Saint-Charles,"Place Albert premié, sint charles",43.616688,3.872783,,,1
2342,95201,Stade Philippidès,"stade, philipidesse",43.61874,3.86941,,,1
2343,95202,Boutonnet,Boutonnet,43.623184,3.869146,,,1
2344,95203,Universités Sciences et Lettres,"université des sciences, et lettres",43.629276,3.861141,,,1
2347,42232,Pompignane,Pompignane,43.612713,3.894947,,,1
2348,42136,Pompignane,Pompignane,43.612453,3.894927,,,1
2349,21131,Marbrerie,Marbrerie,43.653896,3.955528,,,1
2350,21231,Marbrerie,Marbrerie,43.653809,3.956046,,,1
2353,11136,Claret,claret,43.601246,3.867642,,,1
2354,11232,Claret,claret,43.600269,3.867863,,,1
2355,91203,Stade Philippidès,"stade, philipidesse",43.617397,3.869114,,,1
2356,91102,Universités Sciences et Lettres,"université des sciences, et lettres",43.628967,3.861393,,,1
2357,91103,Occitanie,Occitanie,43.634617,3.848337,,,1
2358,91201,Universités Sciences et Lettres,"université des sciences, et lettres",43.629276,3.861141,,,1
2359,91104,Hôpital Lapeyronie,"hôpital, lapaironi",43.631741,3.852692,,,1
2360,91202,Hôpital Lapeyronie,"hôpital, lapaironi",43.631966,3.853354,,,1
2361,20246,Coustaude,coustaude,43.591747,3.835206,,,1
2363,9255,Becquerel,Becquerel,43.617737,3.913657,,,1
2368,92102,Victoire 2,"victoire, 2",43.575073,3.848778,,,1
2369,92204,Victoire 2,"victoire, 2",43.574688,3.849361,,,1
2372,53105,Pont de Guerre,pon de Guerre,43.573933,3.867281,,,1
2373,53205,Pont de Guerre,pon de Guerre,43.57394,3.867232,,,1
2374,53106,Georges Onslow,"georges, onnslo",43.572556,3.861582,,,1
2375,53206,Georges Onslow,"georges, onnslo",43.572712,3.861339,,,1
2376,53107,Raymond Recouly,raymond recouly,43.57576,3.859973,,,1
2377,53207,Raymond Recouly,raymond recouly,43.575893,3.860039,,,1
2378,53108,Ettore Bugatti,ettoré bu gatti,43.577877,3.868685,,,1
2379,53208,Ettore Bugatti,ettoré bu gatti,43.577866,3.868611,,,1
2380,32122,Maison d'Arrêt,maison d'arret,43.546432,3.828791,,,1
2381,32123,Charles Martel,"Charle, Martell",43.550549,3.835288,,,2
2382,32223,Charles Martel,"Charle, Martell",43.550594,3.835264,,,1
2385,7166,Portalière des Masques,Portalière des Masques,43.617245,3.866425,,,1
2386,7243,Doria,DORIA,43.612988,3.867586,,,1
2391,95104,Liberté Gayraud,Liberté-gay ro !,43.608559,3.861491,,,1
2392,95204,Liberté Gayraud,Liberté-gay ro !,43.608528,3.861825,,,1
2393,95205,Craponne,Craponne,43.605495,3.866519,,,1
2394,95105,Barbusse,Barbuss,43.603901,3.864831,,,1
2395,38125,MARRONNIERS,Marronié,43.584766,3.802202,,,1
2396,38238,MARRONNIERS,Marronié,43.584656,3.802237,,,1
2398,19103,Uppsala,Uppsala,43.629681,3.822365,,,1
2399,19203,Uppsala,Uppsala,43.629787,3.822479,,,1
2400,19204,Oxford,oxford -,43.627682,3.822103,,,1
2401,19104,Oxford,oxford -,43.627735,3.821893,,,1
2402,19205,Collège Les Garrigues,"collège, les garrigues",43.643158,3.817046,,,1
2403,19105,Collège Les Garrigues,"collège, les garrigues",43.642998,3.816336,,,1
2404,22170,Fesquet,Fesquet,43.653137,3.881267,,,1
2405,61101,Place de l'Europe,Place de l'Europe,43.60701,3.892725,,,1
2406,61201,Place de l'Europe,place de l'europe,43.606983,3.893256,,,1
2407,61102,Pont Juvénal,"pont, j'uvénal",43.606167,3.89817,,,1
2408,61202,Pont Juvénal,"pont, j'uvénal",43.606293,3.898013,,,1
2409,61103,Paul Painlevé,"Paul, pinlevé",43.610004,3.899562,,,1
2410,61203,Paul Painlevé,"Paul, pinlevé",43.610008,3.899314,,,1
2411,61104,Pinville,Pin ville,43.614006,3.906328,,,1
2412,61204,Pinville,Pin ville,43.613953,3.906079,,,1
2413,61105,Alfred Nobel,"Alfred, Nobel",43.616043,3.910133,,,1
2414,61205,Alfred Nobel,"Alfred, Nobel",43.615955,3.90992,,,1
2415,61106,Eurêka,euré ka,43.619503,3.914448,,,1
2416,61206,Eurêka,euré ka,43.619392,3.914247,,,1
2417,61107,Verchant,ver chant,43.623142,3.918422,,,1
2418,61207,Verchant,ver chant,43.623035,3.918221,,,1
2419,61108,Notre-Dame de Sablassou,"notre dame, de sabla sou",43.633705,3.922081,,,1
2420,61208,Notre-Dame de Sablassou,"notre dame, de sabla sou",43.633263,3.922255,,,1
2422,42138,Pompignane,Pompignane,43.612728,3.894997,,,1
2423,14120,Jules Isaac,"Jules, Isaac",43.622112,3.898198,,,1
2424,14220,Jules Isaac,"Jules, Isaac",43.622162,3.898113,,,1
2425,14121,Becquerel,Becquerel,43.618412,3.914059,,,1
2427,14221,Pont Juvénal - Platon,"pont, j'uvénal, platon",43.606529,3.898613,,,1
2428,14222,Louis Lépine,Louis Lé-pine,43.615746,3.915718,,,1
2429,14223,Walhalla,OUALALA,43.61808,3.9165,,,1
2431,26215,Dévézou,Dévézou,43.673992,3.857976,,,1
2432,16137,Place de l'Europe,Place de l'Europe,43.607403,3.894035,,,1
2434,30112,Stade Rolland Gamet,"stade, Roland Gamé",43.649063,3.932771,,,1
2435,30113,Stade Rolland Gamet,"stade, Roland Gamé",43.649036,3.932882,,,1
2436,30212,Stade Rolland Gamet,"stade, Roland Gamé",43.649063,3.932771,,,1
2437,30213,Stade Rolland Gamet,"stade, Roland Gamé",43.649036,3.932882,,,1
2438,33120,Stédo,Staido,43.560268,3.795604,,,1
2439,33219,Stédo,Staido,43.560207,3.794984,,,1
2440,32157,Marcel Dassault,marcel dassault,43.562729,3.841232,,,1
2441,32257,Marcel Dassault,marcel dassault,43.562523,3.841647,,,1
2443,11236,Parc Montcalm,parc moncalm,43.599979,3.859877,,,1
2446,41169,Gare Sud de France,gare  sud de france,43.597034,3.922103,,,1
2447,41269,Gare Sud de France,gare sud de france,43.597054,3.92214,,,1
2451,50006,Gare Montpellier Sud de France,gare sud de france,43.596024,3.921716,,,1
2452,91119,Halles de la Paillade,HALLE DE LA PAILLADE,43.627022,3.817049,,,1
2453,91220,Halles de la Paillade,HALLE DE LA PAILLADE,43.627075,3.816914,,,1
2454,91120,Stade de la Mosson,"stade, de la mosson",43.620472,3.816804,,,1
2455,91221,Stade de la Mosson,"stade, de la mosson",43.620262,3.816886,,,1
2456,91222,Hauts de Massane,HAUTS DE MASSANE,43.637009,3.822395,,,1
2458,45101,Clapiers,Clapiers,43.653698,3.872751,,,1
2459,45102,Montferrier-sur-Lez,Montferrier - sur-Leze,43.651405,3.867304,,,1
2460,45103,Agropolis,Agropoliss,43.645954,3.868556,,,1
2461,45104,Plan des 4 Seigneurs,"Plan, des 4 Seigneurs",43.644211,3.861094,,,1
2462,45105,CNRS - Zoo de Lunaret,CNRS - Zoo de Lunaret,43.638199,3.865848,,,1
2463,45106,Pôle Chimie Balard,Pôle - Chimie Balard,43.633991,3.867913,,,1
2464,45107,Université Paul Valéry,Université - Paul Valéry,43.629967,3.8696,,,1
2465,45108,Saint-Eloi - Docteur Pezet,Saint-Eloi - Docteur Pezet,43.627102,3.866689,,,1
2467,45109,Parc Clemenceau,Parc - Clémenceau,43.603516,3.872329,,,1
2468,45110,Place du 8 Mai 1945,"Place du 8 mai, 1945",43.601276,3.868026,,,1
2469,45111,Cité Créative - Parc Montcalm,Cité Créative - Parc Montcalm,43.601677,3.862013,,,1
2470,45112,Chamberte - Les Roses,Chamberte - Les Roses,43.602634,3.854567,,,1
2471,45113,Estanove,Esstanove,43.600712,3.84932,,,1
2472,45114,Yves du Manoir,Yves - du Manoir,43.595051,3.849863,,,1
2473,45115,Ovalie,O-valie  -,43.591412,3.847652,,,1
2474,45116,Parc Bagatelle,Parc - Bagatelle,43.593655,3.842257,,,1
2475,45117,Parc Font-Colombe,Parc - Font-Colombe,43.595444,3.837146,,,1
2476,45118,Parc des Bouisses,Parc - des Bouisses,43.59304,3.829489,,,1
2477,45119,Grés de Montpellier,gré - de montpellier,43.592961,3.823513,,,1
2478,45201,Grés de Montpellier,gré - de montpellier,43.592925,3.823512,,,1
2479,45202,Parc des Bouisses,Parc - des Bouisses,43.593014,3.8295,,,1
2480,45203,Parc Font-Colombe,Parc - Font-Colombe,43.595406,3.83712,,,1
2481,45204,Parc Bagatelle,Parc - Bagatelle,43.59362,3.842243,,,1
2482,45205,Ovalie,O-valie -,43.591385,3.847663,,,1
2483,45206,Yves du Manoir,Yves - du Manoir,43.595066,3.849913,,,1
2484,45207,Estanove,Esstanove,43.600685,3.849332,,,1
2485,45208,Chamberte - Les Roses,Chamberte - Les Roses,43.602596,3.85459,,,1
2486,45209,Cité Créative - Parc Montcalm,Cité Créative - Parc Montcalm,43.601639,3.862,,,1
2487,45210,Place du 8 Mai 1945,"Place du 8 mai, 1945",43.60125,3.868063,,,1
2488,45211,Parc Clemenceau,Parc - Clémenceau,43.603119,3.871737,,,1
2490,45213,Saint-Eloi - Docteur Pezet,Saint-Eloi - Docteur Pezet,43.626987,3.866612,,,1
2491,45214,Université Paul Valéry,Université - Paul Valéry,43.629974,3.869638,,,1
2492,45215,Pôle Chimie Balard,Pôle - Chimie Balard,43.633991,3.867963,,,1
2493,45216,CNRS - Zoo de Lunaret,CNRS - Zoo de Lunaret,43.638218,3.865885,,,1
2494,45217,Plan des 4 Seigneurs,"Plan, des 4 Seigneurs",43.644192,3.861119,,,1
2495,45218,Agropolis,Agropoliss,43.645954,3.868593,,,1
2496,45219,Montferrier-sur-Lez,Montferrier - sur-Leze,43.651367,3.867315,,,1
2497,45220,Clapiers,,43.653683,3.872788,,,1
2501,34106,Alouettes,alouette !,43.614014,3.811205,,,1
2502,34206,Alouettes,Alouette !,43.613918,3.811364,,,1
2515,15262,Odysseum,odyssé homme,43.605061,3.916721,,,1
2517,11237,Chamberte - Les Roses,chamberte - les roses,43.603298,3.856489,,,1
2519,93171,Pérols Etang de l'Or,"pérol, étang de l'or",43.558025,3.963432,,,1
2522,93272,Cougourlude,Cougourlude,43.571419,3.914543,,,1
2524,13131,Jean Rostand,jean rosstand,43.635979,3.879218,,,1
2525,13231,Jean Rostand,jean rosstand,43.636032,3.879331,,,1
2526,13126,Ambroise Paré,ambroise paré,43.637753,3.847244,,,1
2528,10264,Cimetière Saint-Lazare,"cimeutière, saint laazare",43.625851,3.889674,,,1
2529,10165,Montasinos,montassinoss,43.622349,3.883169,,,1
2530,10265,Montasinos,montassinoss,43.622265,3.883229,,,1
2531,10266,Boutonnet - Cité des Arts,boutonnet - cité des arts,43.621635,3.868832,,,1
2532,10166,Boutonnet - Cité des Arts,boutonnet - cité des arts,43.621536,3.868236,,,1
2533,15263,Pénélope,pénélope,43.602139,3.915564,,,1
2534,15264,Aiguelongue,aigueulongue,43.626122,3.883234,,,1
2535,15265,Saint-Lazare,"Saint, Lazard",43.626675,3.889115,,,1
